country,iso2c,iso3c,year,status,lastupdated,pib_capita,esp_vida,poblacion,region,capital,longitude,latitude,income,lending
Jamaica,JM,JAM,2021,,2025-12-19,5625.67806271236,69.085,2837682,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2019,,2025-12-19,6030.68896415921,71.532,2823271,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2023,,2025-12-19,7542.40084275345,71.479,2839786,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2022,,2025-12-19,6626.47502388538,71.481,2839144,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2014,,2025-12-19,4975.11325459872,72.357,2793749,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2017,,2025-12-19,5605.43541173019,71.879,2815764,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Jamaica,JM,JAM,2018,,2025-12-19,5976.90362644337,71.606,2820097,Latin America & Caribbean,Kingston,-76.792,17.9927,Upper middle income,IBRD
Japan,JP,JPN,2020,,2025-12-19,40028.7341726762,84.56,126261000,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2016,,2025-12-19,39375.4731620781,83.9848780487805,127076000,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2023,,2025-12-19,33836.1756271617,84.0412195121951,124516650,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2014,,2025-12-19,38475.3952461838,83.5878048780488,127276000,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2021,,2025-12-19,40094.5599795288,84.4456097560976,125681593,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2022,,2025-12-19,34065.6438962526,83.9963414634146,125124989,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2019,,2025-12-19,40415.9567649547,84.3563414634146,126633000,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2024,,2025-12-19,32487.0778047567,NA,123975371,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2018,,2025-12-19,39751.1330982711,84.2109756097561,126811000,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2017,,2025-12-19,38834.0529341227,84.099756097561,126972000,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Japan,JP,JPN,2015,,2025-12-19,34960.6393843385,83.7939024390244,127141000,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified
Jordan,JO,JOR,2020,,2025-12-19,4022.0401356135,75.583,10865228,Middle East & North Africa,Amman,35.9263,31.9497,Lower middle income,IBRD
Jordan,JO,JOR,2022,,2025-12-19,4332.25159897931,77.088,11256263,Middle East & North Africa,Amman,35.9263,31.9497,Lower middle income,IBRD
Jordan,JO,JOR,2016,,2025-12-19,3986.71677010853,75.55,10006367,Middle East & North Africa,Amman,35.9263,31.9497,Lower middle income,IBRD
Jordan,JO,JOR,2021,,2025-12-19,4183.49998326866,74.204,11066356,Middle East & North Africa,Amman,35.9263,31.9497,Lower middle income,IBRD
Jordan,JO,JOR,2018,,2025-12-19,4145.43989673265,76.491,10462306,Middle East & North Africa,Amman,35.9263,31.9497,Lower middle income,IBRD
Jordan,JO,JOR,2019,,2025-12-19,4170.1144003465,76.865,10671891,Middle East & North Africa,Amman,35.9263,31.9497,Lower middle income,IBRD
Jordan,JO,JOR,2015,,2025-12-19,4042.75678097555,75.06,9544729,Middle East & North Africa,Amman,35.9263,31.9497,Lower middle income,IBRD
Jordan,JO,JOR,2024,,2025-12-19,4618.09592498567,NA,11552876,Middle East & North Africa,Amman,35.9263,31.9497,Lower middle income,IBRD
Jordan,JO,JOR,2023,,2025-12-19,4466.08314208575,77.814,11439213,Middle East & North Africa,Amman,35.9263,31.9497,Lower middle income,IBRD
Jordan,JO,JOR,2014,,2025-12-19,4191.18050084986,74.606,8791710,Middle East & North Africa,Amman,35.9263,31.9497,Lower middle income,IBRD
Jordan,JO,JOR,2017,,2025-12-19,4065.61628749384,76.071,10234226,Middle East & North Africa,Amman,35.9263,31.9497,Lower middle income,IBRD
Kazakhstan,KZ,KAZ,2020,,2025-12-19,8781.50797787648,71.195,19482117,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD
Kazakhstan,KZ,KAZ,2017,,2025-12-19,8943.08416791984,72.996,18651931,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD
Kazakhstan,KZ,KAZ,2024,,2025-12-19,14154.6324958076,NA,20592571,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD
Kazakhstan,KZ,KAZ,2016,,2025-12-19,7475.56688689424,72.549,18363600,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD
Kazakhstan,KZ,KAZ,2019,,2025-12-19,9457.12614657136,73.658,19209555,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD
Kazakhstan,KZ,KAZ,2023,,2025-12-19,12879.4275257974,74.402,20330104,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD
Kazakhstan,KZ,KAZ,2015,,2025-12-19,10196.1226255982,72.024,18084169,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD
Kazakhstan,KZ,KAZ,2022,,2025-12-19,11255.3396437881,73.503,20034609,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD
Kazakhstan,KZ,KAZ,2021,,2025-12-19,9983.60103576902,70.131,19743603,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD
Kazakhstan,KZ,KAZ,2018,,2025-12-19,9472.48527327758,73.369,18932727,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD
Kazakhstan,KZ,KAZ,2014,,2025-12-19,12427.7094576939,71.415,17816285,Europe & Central Asia,Astana,71.4382,51.1879,Upper middle income,IBRD
Kenya,KE,KEN,2015,,2025-12-19,1489.11959777284,62.279,47088526,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2021,,2025-12-19,2061.35622089594,61.225,53219166,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2014,,2025-12-19,1482.81566253497,61.99,46051440,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2018,,2025-12-19,1836.45275528993,62.825,50207107,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2019,,2025-12-19,1960.40808854893,62.939,51202827,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2020,,2025-12-19,1927.66459027849,61.596,52217334,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2016,,2025-12-19,1554.12610314423,62.526,48139687,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2024,,2025-12-19,2132.43452097647,NA,56432944,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2017,,2025-12-19,1667.48447230835,62.725,49197766,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2022,,2025-12-19,2109.56288513137,63.549,54252461,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kenya,KE,KEN,2023,,2025-12-19,1942.58802756191,63.646,55339003,Sub-Saharan Africa,Nairobi,36.8126,-1.27975,Lower middle income,Blend
Kiribati,KI,KIR,2017,,2025-12-19,1853.05122713319,65.787,120275,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2020,,2025-12-19,1751.78249168214,65.205,126099,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2023,,2025-12-19,2177.70125812262,66.473,132530,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2019,,2025-12-19,1750.9977188915,65.866,123921,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2022,,2025-12-19,2069.7671726925,66.269,130469,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2016,,2025-12-19,1742.66799324117,65.799,118478,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2015,,2025-12-19,1639.85274740652,65.831,116815,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2014,,2025-12-19,1736.70535682101,65.869,115326,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2021,,2025-12-19,2222.04819501897,64.148,128377,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2024,,2025-12-19,2288.63471423684,NA,134518,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
Kiribati,KI,KIR,2018,,2025-12-19,1912.73809378187,65.807,122084,East Asia & Pacific,Tarawa,172.979,1.32905,Lower middle income,IDA
"Korea, Dem. People's Rep.",KP,PRK,2019,,2025-12-19,NA,72.928,26037632,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2022,,2025-12-19,NA,73.641,26328845,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2024,,2025-12-19,NA,NA,26498823,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2018,,2025-12-19,NA,73.02,25931147,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2017,,2025-12-19,NA,73.034,25817709,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2016,,2025-12-19,NA,72.971,25698326,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2023,,2025-12-19,NA,73.642,26418204,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2021,,2025-12-19,NA,73.437,26232534,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2014,,2025-12-19,NA,72.451,25451262,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2015,,2025-12-19,NA,72.825,25575350,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Dem. People's Rep.",KP,PRK,2020,,2025-12-19,NA,72.783,26136312,East Asia & Pacific,Pyongyang,125.754,39.0319,Low income,Not classified
"Korea, Rep.",KR,KOR,2020,,2025-12-19,33645.7719545073,83.4268292682927,51836239,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2015,,2025-12-19,30171.7906545222,82.0243902439024,51014947,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2024,,2025-12-19,36238.639908315,NA,51751065,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2021,,2025-12-19,37518.4635305697,83.5268292682927,51769539,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2014,,2025-12-19,30667.0912467447,81.7219512195122,50746659,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2018,,2025-12-19,35363.9508228687,82.6268292682927,51585058,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2019,,2025-12-19,33826.9443301597,83.2268292682927,51764822,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2017,,2025-12-19,33296.9845439195,82.6268292682927,51361911,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2022,,2025-12-19,34822.4048404971,82.6804878048781,51672569,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2023,,2025-12-19,35674.095995632,83.4292682926829,51712619,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
"Korea, Rep.",KR,KOR,2016,,2025-12-19,30832.0628072516,82.2756097560976,51217803,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified
Kosovo,XK,XKX,2022,,2025-12-19,5290.95006509706,77.623,1768096,Europe & Central Asia,Pristina,20.926,42.565,Upper middle income,IDA
Kosovo,XK,XKX,2024,,2025-12-19,7023.06598512878,NA,1594353,Europe & Central Asia,Pristina,20.926,42.565,Upper middle income,IDA
Kosovo,XK,XKX,2015,,2025-12-19,3520.62850699375,76.024,1788274,Europe & Central Asia,Pristina,20.926,42.565,Upper middle income,IDA
Kosovo,XK,XKX,2016,,2025-12-19,3759.44959067104,76.748,1777568,Europe & Central Asia,Pristina,20.926,42.565,Upper middle income,IDA
Kosovo,XK,XKX,2017,,2025-12-19,4009.32022050863,77.105,1791019,Europe & Central Asia,Pristina,20.926,42.565,Upper middle income,IDA
Kosovo,XK,XKX,2020,,2025-12-19,4310.88963754863,74.212,1790151,Europe & Central Asia,Pristina,20.926,42.565,Upper middle income,IDA
Kosovo,XK,XKX,2023,,2025-12-19,6221.20618847799,78.033,1682668,Europe & Central Asia,Pristina,20.926,42.565,Upper middle income,IDA
Kosovo,XK,XKX,2021,,2025-12-19,5270.43236861018,74.981,1786079,Europe & Central Asia,Pristina,20.926,42.565,Upper middle income,IDA
Kosovo,XK,XKX,2014,,2025-12-19,3902.4942436094602,76.179,1812788,Europe & Central Asia,Pristina,20.926,42.565,Upper middle income,IDA
Kosovo,XK,XKX,2019,,2025-12-19,4415.99923011071,77.249,1788891,Europe & Central Asia,Pristina,20.926,42.565,Upper middle income,IDA
Kosovo,XK,XKX,2018,,2025-12-19,4384.18796444738,77.117,1797086,Europe & Central Asia,Pristina,20.926,42.565,Upper middle income,IDA
Kuwait,KW,KWT,2022,,2025-12-19,39981.7691035833,80.5878048780488,4589643,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2016,,2025-12-19,27323.6890735517,79.6775853658537,4004096,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2014,,2025-12-19,44368.7813457751,79.0803414634146,3665876,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2024,,2025-12-19,32717.7186631255,NA,4897263,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2020,,2025-12-19,25236.0755848941,78.7609756097561,4400267,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2017,,2025-12-19,29047.6536135703,79.9160731707317,4154812,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2023,,2025-12-19,34075.849012909,83.1878048780488,4853420,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2015,,2025-12-19,29882.2126495698,79.3765609756098,3834574,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2019,,2025-12-19,31707.8737443551,81.969756097561,4442316,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2021,,2025-12-19,34018.6342592913,78.7365853658537,4360865,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kuwait,KW,KWT,2018,,2025-12-19,32067.9623756889,80.1063658536585,4323515,Middle East & North Africa,Kuwait City,47.9824,29.3721,High income,Not classified
Kyrgyz Republic,KG,KGZ,2014,,2025-12-19,1264.52668823891,70.4024390243902,5905848,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2018,,2025-12-19,1283.5203037417,71.4,6444079,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2024,,2025-12-19,2420.18542283831,NA,7221868,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2021,,2025-12-19,1349.99730650542,71.9,6851224,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2016,,2025-12-19,1103.27489428412,70.9512195121951,6175338,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2017,,2025-12-19,1221.39046807082,71.2,6306696,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2023,,2025-12-19,2138.2221021147798,72.2487804878049,7099750,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2015,,2025-12-19,1105.65193844261,70.6512195121951,6040036,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2019,,2025-12-19,1421.99927504102,71.6,6590211,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2020,,2025-12-19,1229.51766602907,71.8,6726596,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Kyrgyz Republic,KG,KGZ,2022,,2025-12-19,1739.72018344174,72.0487804878049,6975220,Europe & Central Asia,Bishkek,74.6057,42.8851,Lower middle income,IDA
Lao PDR,LA,LAO,2024,,2025-12-19,2123.97909415109,NA,7769819,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2016,,2025-12-19,2303.22156035363,67.014,6908802,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2021,,2025-12-19,2526.05105018529,67.807,7453194,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2023,,2025-12-19,2066.94979776957,68.964,7664993,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2015,,2025-12-19,2121.01339097363,66.688,6801645,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2019,,2025-12-19,2589.32081035237,67.911,7237636,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2017,,2025-12-19,2432.43059478511,67.345,7018147,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2022,,2025-12-19,2046.40440255621,68.715,7559007,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2020,,2025-12-19,2583.77730696131,68.339,7346533,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2014,,2025-12-19,1981.03910900473,66.35,6703172,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Lao PDR,LA,LAO,2018,,2025-12-19,2545.1075420815,67.594,7128045,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA
Late-demographic dividend,V3,LTE,2018,,2025-12-19,9966.81160876464,76.7781489421434,2298394042,Aggregates,,,,Aggregates,Aggregates
Late-demographic dividend,V3,LTE,2020,,2025-12-19,9873.93519864422,76.6935638074913,2316152451,Aggregates,,,,Aggregates,Aggregates
Late-demographic dividend,V3,LTE,2016,,2025-12-19,8297.33610796797,76.2928997245812,2270841806,Aggregates,,,,Aggregates,Aggregates
Late-demographic dividend,V3,LTE,2023,,2025-12-19,12437.9861721907,77.1297750439663,2326296729,Aggregates,,,,Aggregates,Aggregates
Late-demographic dividend,V3,LTE,2015,,2025-12-19,8331.63270803563,76.0762328807768,2256126712,Aggregates,,,,Aggregates,Aggregates
Late-demographic dividend,V3,LTE,2021,,2025-12-19,11759.7974990154,76.3060136977083,2320127638,Aggregates,,,,Aggregates,Aggregates
Late-demographic dividend,V3,LTE,2019,,2025-12-19,10120.3125161359,76.9979606258316,2308878047,Aggregates,,,,Aggregates,Aggregates
Late-demographic dividend,V3,LTE,2024,,2025-12-19,12874.1679137972,NA,2328628339,Aggregates,,,,Aggregates,Aggregates
Late-demographic dividend,V3,LTE,2017,,2025-12-19,9138.44134545505,76.4174343501022,2285870134,Aggregates,,,,Aggregates,Aggregates
Late-demographic dividend,V3,LTE,2022,,2025-12-19,12286.0846812169,76.9543256667468,2323799591,Aggregates,,,,Aggregates,Aggregates
Late-demographic dividend,V3,LTE,2014,,2025-12-19,8923.25728818124,75.8239893452747,2241122152,Aggregates,,,,Aggregates,Aggregates
Latin America & Caribbean,ZJ,LCN,2018,,2025-12-19,8778.37906311973,75.052717198381,635778081,NA,NA,NA,NA,NA,NA
Latin America & Caribbean,ZJ,LCN,2019,,2025-12-19,8539.39776066424,75.2042598654921,640962372,NA,NA,NA,NA,NA,NA
Latin America & Caribbean,ZJ,LCN,2020,,2025-12-19,7168.64740599577,73.1889367681402,645498186,NA,NA,NA,NA,NA,NA
Latin America & Caribbean,ZJ,LCN,2021,,2025-12-19,8291.07156305024,71.8141762189306,649236072,NA,NA,NA,NA,NA,NA
Latin America & Caribbean,ZJ,LCN,2022,,2025-12-19,9408.84820249156,74.6472095421659,653108120,NA,NA,NA,NA,NA,NA
Latin America & Caribbean,ZJ,LCN,2023,,2025-12-19,10508.6472548025,75.6435273174015,657616517,NA,NA,NA,NA,NA,NA
Latin America & Caribbean,ZJ,LCN,2024,,2025-12-19,10737.6463538652,NA,662186388,NA,NA,NA,NA,NA,NA
Latin America & Caribbean,ZJ,LCN,2014,,2025-12-19,10145.7982098874,74.5608348669826,612849401,NA,NA,NA,NA,NA,NA
Latin America & Caribbean,ZJ,LCN,2015,,2025-12-19,8547.2373391789,74.7432221893097,618868462,NA,NA,NA,NA,NA,NA
Latin America & Caribbean,ZJ,LCN,2016,,2025-12-19,8241.45140922665,74.6774848833781,624737786,NA,NA,NA,NA,NA,NA
Latin America & Caribbean,ZJ,LCN,2017,,2025-12-19,9065.54817792867,74.8318087892113,630414986,NA,NA,NA,NA,NA,NA
Latin America & Caribbean (excluding high income),XJ,LAC,2016,,2025-12-19,7977.19727122285,74.5306460760941,556440282,Aggregates,,,,Aggregates,Aggregates
Latin America & Caribbean (excluding high income),XJ,LAC,2024,,2025-12-19,10382.3911125152,NA,594158638,Aggregates,,,,Aggregates,Aggregates
Latin America & Caribbean (excluding high income),XJ,LAC,2014,,2025-12-19,9905.72193520855,74.3770523065952,545661592,Aggregates,,,,Aggregates,Aggregates
Latin America & Caribbean (excluding high income),XJ,LAC,2015,,2025-12-19,8308.73911709951,74.5553955667316,551075145,Aggregates,,,,Aggregates,Aggregates
Latin America & Caribbean (excluding high income),XJ,LAC,2023,,2025-12-19,10196.271088969,75.4986013301867,589889543,Aggregates,,,,Aggregates,Aggregates
Latin America & Caribbean (excluding high income),XJ,LAC,2021,,2025-12-19,7970.6164425206,71.4377016432982,581884231,Aggregates,,,,Aggregates,Aggregates
Latin America & Caribbean (excluding high income),XJ,LAC,2022,,2025-12-19,9111.34927084769,74.4897262626475,585648822,Aggregates,,,,Aggregates,Aggregates
Latin America & Caribbean (excluding high income),XJ,LAC,2017,,2025-12-19,8827.8501051856,74.7006534427421,561957179,Aggregates,,,,Aggregates,Aggregates
Latin America & Caribbean (excluding high income),XJ,LAC,2018,,2025-12-19,8484.48335233409,74.8906731016397,567711159,Aggregates,,,,Aggregates,Aggregates
Latin America & Caribbean (excluding high income),XJ,LAC,2019,,2025-12-19,8282.78290882792,75.0513524613511,573311679,Aggregates,,,,Aggregates,Aggregates
Latin America & Caribbean (excluding high income),XJ,LAC,2020,,2025-12-19,6904.27677369596,72.8759217271338,578091505,Aggregates,,,,Aggregates,Aggregates
Latin America & the Caribbean (IDA & IBRD countries),T2,TLA,2024,,2025-12-19,10474.2809944408,NA,647003746,Aggregates,,,,Aggregates,Aggregates
Latin America & the Caribbean (IDA & IBRD countries),T2,TLA,2016,,2025-12-19,8082.02330614142,74.5894794269073,609017063,Aggregates,,,,Aggregates,Aggregates
Latin America & the Caribbean (IDA & IBRD countries),T2,TLA,2020,,2025-12-19,6964.3711102796,73.0747493617473,630051021,Aggregates,,,,Aggregates,Aggregates
Latin America & the Caribbean (IDA & IBRD countries),T2,TLA,2019,,2025-12-19,8362.63429845968,75.1319711493442,625467307,Aggregates,,,,Aggregates,Aggregates
Latin America & the Caribbean (IDA & IBRD countries),T2,TLA,2015,,2025-12-19,8404.37747196218,74.6505904118153,603091701,Aggregates,,,,Aggregates,Aggregates
Latin America & the Caribbean (IDA & IBRD countries),T2,TLA,2022,,2025-12-19,9174.55690452428,74.5684293540859,637837815,Aggregates,,,,Aggregates,Aggregates
Latin America & the Caribbean (IDA & IBRD countries),T2,TLA,2023,,2025-12-19,10260.5196915782,75.5699258379688,642397939,Aggregates,,,,Aggregates,Aggregates
Latin America & the Caribbean (IDA & IBRD countries),T2,TLA,2017,,2025-12-19,8918.30251254156,74.7614101353626,614776664,Aggregates,,,,Aggregates,Aggregates
Latin America & the Caribbean (IDA & IBRD countries),T2,TLA,2021,,2025-12-19,8075.78816650564,71.7449274626405,633862610,Aggregates,,,,Aggregates,Aggregates
Latin America & the Caribbean (IDA & IBRD countries),T2,TLA,2014,,2025-12-19,10058.666481587201,74.4642031483391,597023419,Aggregates,,,,Aggregates,Aggregates
Latin America & the Caribbean (IDA & IBRD countries),T2,TLA,2018,,2025-12-19,8620.46890240755,74.9760978010797,620274430,Aggregates,,,,Aggregates,Aggregates
Latvia,LV,LVA,2015,,2025-12-19,13321.9753140616,74.4804878048781,1977527,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2016,,2025-12-19,13838.5266823272,74.580487804878,1959537,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2017,,2025-12-19,15132.4958333982,74.6292682926829,1942248,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2021,,2025-12-19,20261.8887788916,72.9804878048781,1884490,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2014,,2025-12-19,15185.814581236,74.1243902439024,1993782,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2018,,2025-12-19,17252.1710428626,74.7829268292683,1927174,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2020,,2025-12-19,17564.2321549354,75.1853658536585,1900449,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2019,,2025-12-19,17294.9751600969,75.3878048780488,1913822,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
Latvia,LV,LVA,2022,,2025-12-19,20221.103686109,74.2780487804878,1879383,Europe & Central Asia,Riga,24.1048,56.9465,High income,Not classified
